year,hud_name,code,total_units,pct_occupied,zip,address
2023,BAISLEY PARK,NY005010910,894,93.0,11433,9233 170th St
2023,E.R. MOORE,NY005010930,463,96.0,10455,525 Jackson Ave
2023,SEN. ROBERT A. TAFT,NY005010970,1562,94.0,10029,1365 5th Ave
2023,OCEANBAY APARTMENTS (OCEANSIDE),NY005010980,417,95.0,11692,306 Beach 56th St
2023,SAMUEL GOMPERS,NY005011000,1505,94.0,10002,100 Pitt St
2023,GOUVERNEUR MORRIS I,NY005011020,1885,96.0,10456,1465 Washington Ave Apt
2023,RICHMOND TERRACE,NY005011170,866,88.0,10301,145 Cassidy Pl
2023,DE HOSTOS APARTMENTS,NY005011270,978,93.0,10025,201 W 93rd St
2023,TOMPKINS,NY005011310,1045,96.0,11206,760 Park Ave
2023,1010 E. 178TH ST.,NY005011330,218,94.0,10460,1010 E 178th St
2023,J.L. ELLIOT,NY005011340,685,92.0,10001,288 10th Ave
2023,ELEANOR ROOSEVELT I,NY005011350,1102,96.0,11206,109 Lewis Ave
2023,BOSTON-SECOR,NY005011380,538,95.0,10475,3555 Bivona St
2023,STANLEY ISAACS,NY005011390,1320,95.0,10128,405 E 92nd St
2023,DANIEL WEBSTER,NY005011410,812,97.0,10456,1260 Webster Ave Apt
2023,JOHN P. MITCHEL,NY005011450,1730,94.0,10454,225 Willis Ave
2023,NATHAN STRAUS,NY005011530,267,98.0,10016,224 E 28th St
2023,OCEAN HILL APTS,NY005011620,361,95.0,11233,33 Saratoga Ave
2023,WYCKOFF GARDENS,NY005011630,827,94.0,11238,487 Carlton Ave Apt
2023,GERALD J.CAREY GARDENS,NY005011660,1253,95.0,11224,2946 W 23rd St
2023,LANGSTON HUGHES APTS,NY005011680,1026,94.0,11212,393 Powell St
2023,SETH LOW,NY005011690,975,96.0,11212,157 Belmont Ave
2023,SURFSIDE GARDENS,NY005011700,1504,94.0,11224,2926 W 25th St
2023,GRAVESEND,NY005011720,1323,92.0,11224,2950 W 35th St
2023,LEWIS H. LATIMER GARDENS,NY005011860,918,97.0,11354,3425 Linden Pl Apt
2023,VANDALIA AVENUE,NY005011940,286,98.0,11239,77 Vandalia Ave
2023,FT INDEPENDENCE/HEATH AVE,NY005012020,574,95.0,10463,3340 Bailey Ave
2023,FHA REPOSSESSED HOUSES V,NY005012090,199,54.0,11208,305 Atkins Ave
2023,STUYVESANT GARDENS I,NY005012210,478,93.0,11221,150 Malcolm X Blvd
2023,TWIN PARKS EAST (SITE 9),NY005012270,458,94.0,10457,2111 Lafontaine Ave
2023,TAYLOR ST/WYTHE AVE,NY005012340,525,98.0,11249,626 Wythe Pl
2023,U.P.A.C.A. URA (SITE 5),NY005012410,615,88.0,10035,1980 Lexington Ave
2023,BORINQUEN PLAZA STAGE I,NY005012430,934,94.0,11206,60 Moore St
2023,MARCUS GARVEY (GROUP A),NY005012520,520,97.0,11212,10 Amboy St
2023,PEDRO A. CAMPOS PLAZA II,NY005012570,223,97.0,10009,612 E 14th St
2023,UNITY PLAZA SITES 4-27,NY005012610,857,91.0,11207,390 Georgia Ave
2023,ANDREW JACKSON,NY005012670,1711,95.0,10451,3135 Park Ave
2023,SACK-WERN HOUSES,NY005012800,811,93.0,10473,1710 Lafayette Ave
2023,LOWER EAST SIDE II,NY005012920,475,92.0,10009,251 E 3rd St
2023,CLAREMONT GROUP IV,NY005013080,740,91.0,10456,1020 College Ave
2023,TAFT REHAB 201-203 W. 117,NY005013170,268,92.0,10026,203 W 117th St
2023,UNIVERSITY AVE REHAB,NY005013410,414,96.0,10453,1925 University Ave
2023,LOWER EAST SIDE III,NY005013590,104,100.0,10024,154 W 84th St
2023,WEST FARMS ROAD,NY005015300,830,97.0,10459,1317 W Farms Rd
2023,HIGHBRDGE REHAB/ANDERSON AVE,NY005015310,20,,10459,1143 Longfellow Ave
2023,MARBLE HILL,NY005020490,1425,96.0,10463,5210 Broadway
2023,CASTLE HILL,NY005020800,1617,96.0,10473,535 Havemeyer Ave
2023,MANHATTANVILLE,NY005020810,1068,96.0,10027,1470 Amsterdam Ave
2023,MARLBORO,NY005020830,1413,94.0,11223,29 Avenue W
2023,BUSHWICK,NY005020860,1011,96.0,11206,869 Flushing Ave
2023,BAY VIEW,NY005020920,1268,96.0,11236,5995 Shore Pkwy
2023,SAINT MARYS PARK,NY005020930,797,94.0,10455,595 Trinity Ave
2023,RUTGERS,NY005020990,619,95.0,10002,160 Madison St
2023,DREW HAMILTON,NY005021110,928,96.0,10030,200 W 143rd St
2023,STAPLETON,NY005021140,565,92.0,10304,27 Warren St
2023,CHELSEA,NY005021340,357,94.0,10001,415 W 25th St
2023,AMSTERDAM ADDITION,NY005021870,149,95.0,10023,240 W 65th St
2023,FREDERICK SAMUEL (CITY),NY005023770,559,92.0,10030,2441 Ac Powell Blvd
2023,1070 Washington Avenue,NY005024000,21,100.0,10456,1070 Washington Ave
2023,PROSPECT PLAZA PHASE I,NY005025000,38,100.0,11233,1765 Prospect Pl
2023,PROSPECT PLAZA PHASE II,NY005025001,42,100.0,11233,396 Saratoga Ave
2023,REV. MADDEN SR. CTZ. APTS,NY023000002,150,99.0,11520,240 S Main St
2023,DR E MITCHELL MALLETTE,NY023000003,100,100.0,11520,100 N Main St
2023,Newbridge-Park-Centennial-Salisbury,NY046000001,354,97.0,11575,2 Babylon Tpke Apt 1
2023,Mill River Gardens,NY046000003,106,99.0,11572,2900 Rockaway Ave Apt 1A
2023,Bayview-Inwood-Westover-Eastover,NY046000004,369,93.0,11096,82 Saint George Pl
2023,Dogwood Terrace,NY046000005,104,71.0,11010,1170 Martha Pl Apt 1
2023,CHANNEL PARK HOMES,NY050001001,108,98.0,11561,500 Centre St
2023,SOL SCHER APTS,NY050002001,266,98.0,11561,225 W Park Ave
2023,TOTTEN TOWERS,NY085000001,105,86.0,11550,20 Totten St
2023,GEN D MACARTHUR SR,NY085000002,176,86.0,11550,260 Clinton St
2023,ROCKVILLE MANOR,NY100000001,50,98.0,11570,579 Merrick Rd
2023,GREAT NECK SNR CZNS HSG,NY144000001,75,89.0,11023,700 Middle Neck Rd
2024,RED HOOK I (EAST),NY005000040,1405,88.0,11231,624 Clinton St
2024,INGERSOLL,NY005000140,1712,92.0,11205,46 Saint Edwards St
2024,BROWNSVILLE,NY005000160,1324,93.0,11212,275 Blake Ave
2024,J.W. JOHNSON,NY005000170,1297,96.0,10029,1839 Lexington Ave
2024,LINCOLN,NY005000200,1282,91.0,10037,60 E 135th St
2024,MARCY,NY005000210,1706,97.0,11206,542 Marcy Ave
2024,WALD,NY005000230,1861,96.0,10009,30 Avenue D
2024,LESTER W. PATTERSON,NY005000240,1788,95.0,10451,281 E 143rd St
2024,GOWANUS,NY005000250,1134,95.0,11217,417 Baltic St
2024,GOVERNOR SMITH,NY005000270,1934,95.0,10038,20 Catherine Slip
2024,FARRAGUT,NY005000290,1389,95.0,11201,237 Nassau St
2024,WOODSIDE,NY005000330,1356,96.0,11377,5030 Broadway
2024,RALPH J. RANGEL,NY005000370,983,94.0,10039,159-44 Harlem River Dr
2024,ST NICHOLAS,NY005000380,1522,93.0,10027,230 W 129th St
2024,DYCKMAN,NY005000410,1167,95.0,10034,3716 10th Ave
2024,GLENWOOD,NY005000440,1187,95.0,11234,937 E 56th St
2024,GEN. CHARLES W. BERRY,NY005000520,1008,89.0,10306,1754 Richmond Rd
2024,POMONOK,NY005000530,2070,96.0,11365,7040 Parsons Blvd
2024,REDFERN,NY005000550,603,94.0,11691,1302 Redfern Ave
2024,BREUKELEN,NY005000560,1594,94.0,11236,757 E 103rd St
2024,CARVER,NY005000580,1246,98.0,10029,65 E 99th St
2024,FOREST,NY005000590,1965,95.0,10456,750 E 163rd St
2024,VAN DYKE I,NY005000610,1600,94.0,11212,414 Sutter Ave
2024,BREVOORT,NY005000650,894,96.0,11233,1865 Fulton St
2024,COOPER PARK,NY005000690,699,97.0,11211,401 Morgan Ave
2024,SOUNDVIEW,NY005000710,1257,97.0,10473,1704 Seward Ave
2024,HOWARD,NY005000720,1812,95.0,11212,275 Livonia Ave
2024,MARINERS HARBOR,NY005000770,606,95.0,10303,20 Roxbury St
2024,HIGHBRIDGE GARDENS,NY005000780,699,95.0,10452,1075 University Ave
2024,RED HOOK II,NY005000790,1464,91.0,11231,82 Dwight St
2024,GENERAL GRANT,NY005000870,1940,93.0,10027,3170 Broadway
2024,JAMES MONROE,NY005000880,1101,95.0,10473,1785 Story Ave
2024,LOUIS HEATON PINK,NY005000890,1500,93.0,11208,1209 Loring Ave
2024,HERBERT H. LEHMAN VILLAGE,NY005001010,617,98.0,10029,80 E 110th St
2024,BUTLER,NY005001130,1476,95.0,10456,1348 Webster Ave
2024,JOHN ADAMS,NY005001180,925,95.0,10455,680 Tinton Ave
2024,MOTT HAVEN,NY005001210,992,93.0,10454,383 E 141st St Apt
2024,LAFAYETTE,NY005001220,882,93.0,11238,433 Lafayette Ave Apt
2024,DE WITT CLINTON,NY005001230,748,98.0,10029,1760 Lexington Ave
2024,ROBERT FULTON,NY005001360,944,92.0,10011,418 W 17th St
2024,POLO GROUNDS TOWERS,NY005001490,1614,91.0,10039,2931 8th Ave
2024,BCH.41 ST/BCH. CHANNEL DR,NY005001650,712,93.0,11691,438 Beach 40th St
2024,WHITMAN,NY005005140,1636,94.0,11205,81 N Portland Ave
2024,PSS Grandparent Family Apartments,NY005005600,50,,10459,951 Prospect Ave
2024,VLADECK,NY005010060,1763,94.0,10002,622 Water St
2024,SOUTH JAMAICA II,NY005010080,1040,93.0,11433,10616 159th St
2024,EAST RIVER,NY005010090,2072,91.0,10029,2029 2nd Ave
2024,KINGSBOROUGH,NY005010100,1344,94.0,11233,447 Kingsborough 4th Walk
2024,JACOB RIIS,NY005010180,1764,95.0,10009,1141 FDR Dr
2024,AMSTERDAM,NY005010220,1459,95.0,10019,530 W 55th St
2024,MELROSE,NY005010280,1242,96.0,10451,321 E 153rd St
2024,KING TOWERS,NY005010300,1374,93.0,10026,1370 5th Ave
2024,ALBANY I & II,NY005010310,1221,93.0,11213,1191 Park Pl
2024,BRONX RIVER & ADDITION,NY005010320,1551,90.0,10472,1350 Manor Ave
2024,EASTCHESTER GARDENS,NY005010340,1002,82.0,10469,1160 Burke Ave
2024,SOUTH BEACH,NY005010350,697,88.0,10305,70 New Ln
2024,NOSTRAND,NY005010360,2202,92.0,11229,2263 Batchelder St
2024,PELHAM PARKWAY,NY005010390,1265,96.0,10469,910 Mace Ave
2024,SEDGEWICK,NY005010450,931,96.0,10453,228 W Tremont Ave
2024,PARKSIDE,NY005010470,1611,97.0,10467,712 E Gun Hill Rd
2024,BARUCH,NY005010600,2390,94.0,10002,72 Columbia St Apt
2024,GEORGE WASHINGTON,NY005010620,1960,96.0,10029,110 E 99th St
2024,THROGGS NECK,NY005010630,1720,94.0,10465,560 Balcom Ave
2024,JEFFERSON,NY005010640,1659,94.0,10035,306 E 117th St
2024,JUSTICE SONIA SOTOMAYOR HOUSES,NY005010670,1722,92.0,10462,2125 Glebe Ave
2024,CYPRESS HILLS,NY005010700,1506,95.0,11208,1230 Sutter Ave
2024,SUMNER,NY005010730,1416,94.0,11206,303 Vernon Ave
2024,SEN. ROBERT F. WAGNER SR.,NY005010740,2154,95.0,10035,20 Paladino Ave
2024,HAMMEL,NY005010750,879,94.0,11692,7115 Beach Channel Dr
2024,LA GUARDIA,NY005010760,1491,95.0,10002,286 South St
2024,FREDERICK DOUGLASS & ADD.,NY005010820,2350,96.0,10025,870 Columbus Ave
2024,MILL BROOK & EXTENSION,NY005010840,1377,94.0,10454,600 E 137th St
2024,HYLAN,NY005010860,209,95.0,11206,131 Moore St
2024,BAISLEY PARK,NY005010910,894,95.0,11433,9233 170th St
2024,E.R. MOORE,NY005010930,463,92.0,10455,525 Jackson Ave
2024,SEN. ROBERT A. TAFT,NY005010970,1562,90.0,10029,1365 5th Ave
2024,OCEANBAY APARTMENTS (OCEANSIDE),NY005010980,417,91.0,11692,306 Beach 56th St
2024,SAMUEL GOMPERS,NY005011000,1505,92.0,10002,100 Pitt St
2024,GOUVERNEUR MORRIS I,NY005011020,1886,94.0,10456,1465 Washington Ave Apt
2024,RICHMOND TERRACE,NY005011170,866,87.0,10301,145 Cassidy Pl
2024,DE HOSTOS APARTMENTS,NY005011270,978,91.0,10025,201 W 93rd St
2024,TOMPKINS,NY005011310,1045,96.0,11206,760 Park Ave
2024,1010 E. 178TH ST.,NY005011330,218,92.0,10460,1010 E 178th St
2024,J.L. ELLIOT,NY005011340,686,90.0,10001,288 10th Ave
2024,ELEANOR ROOSEVELT I,NY005011350,1102,96.0,11206,109 Lewis Ave
2024,STANLEY ISAACS,NY005011390,1320,96.0,10128,405 E 92nd St
2024,DANIEL WEBSTER,NY005011410,812,96.0,10456,1260 Webster Ave Apt
2024,JOHN P. MITCHEL,NY005011450,1730,92.0,10454,225 Willis Ave
2024,NATHAN STRAUS,NY005011530,267,96.0,10016,224 E 28th St
2024,OCEAN HILL APTS,NY005011620,361,93.0,11233,33 Saratoga Ave
2024,WYCKOFF GARDENS,NY005011630,827,91.0,11238,487 Carlton Ave Apt
2024,GERALD J.CAREY GARDENS,NY005011660,1253,94.0,11224,2946 W 23rd St
2024,LANGSTON HUGHES APTS,NY005011680,1026,96.0,11212,393 Powell St
2024,SETH LOW,NY005011690,975,93.0,11212,157 Belmont Ave
2024,SURFSIDE GARDENS,NY005011700,1504,93.0,11224,2926 W 25th St
2024,GRAVESEND,NY005011720,1323,90.0,11224,2950 W 35th St
2024,LEWIS H. LATIMER GARDENS,NY005011860,918,97.0,11354,3425 Linden Pl Apt
2024,VANDALIA AVENUE,NY005011940,286,98.0,11239,77 Vandalia Ave
2024,FT INDEPENDENCE/HEATH AVE,NY005012020,574,93.0,10463,3340 Bailey Ave
2024,FHA REPOSSESSED HOUSES V,NY005012090,199,52.0,11208,305 Atkins Ave
2024,STUYVESANT GARDENS I,NY005012210,478,90.0,11221,150 Malcolm X Blvd
2024,TWIN PARKS EAST (SITE 9),NY005012270,458,90.0,10457,2111 Lafontaine Ave
2024,TAYLOR ST/WYTHE AVE,NY005012340,525,99.0,11249,626 Wythe Pl
2024,U.P.A.C.A. URA (SITE 5),NY005012410,615,83.0,10035,1980 Lexington Ave
2024,BORINQUEN PLAZA STAGE I,NY005012430,934,95.0,11206,60 Moore St
2024,MARCUS GARVEY (GROUP A),NY005012520,520,98.0,11212,10 Amboy St
2024,PEDRO A. CAMPOS PLAZA II,NY005012570,223,96.0,10009,612 E 14th St
2024,UNITY PLAZA SITES 4-27,NY005012610,857,88.0,11207,390 Georgia Ave
2024,ANDREW JACKSON,NY005012670,1711,93.0,10451,3135 Park Ave
2024,Clason Point,NY005012800,400,92.0,10473,1660 Story Ave
2024,LOWER EAST SIDE II,NY005012920,476,88.0,10009,251 E 3rd St
2024,CLAREMONT GROUP IV,NY005013080,740,89.0,10456,1020 College Ave
2024,TAFT REHAB 201-203 W. 117,NY005013170,268,90.0,10026,203 W 117th St
2024,UNIVERSITY AVE REHAB,NY005013410,414,93.0,10453,1925 University Ave
2024,LOWER EAST SIDE III,NY005013590,104,96.0,10024,154 W 84th St
2024,WEST FARMS ROAD,NY005015300,830,97.0,10459,1317 W Farms Rd
2024,HIGHBRDGE REHAB/ANDERSON AVE,NY005015310,20,,10459,1143 Longfellow Ave
2024,MARBLE HILL,NY005020490,1425,96.0,10463,5210 Broadway
2024,CASTLE HILL,NY005020800,1617,96.0,10473,535 Havemeyer Ave
2024,MARLBORO,NY005020830,1413,95.0,11223,29 Avenue W
2024,BUSHWICK,NY005020860,1011,95.0,11206,24 Humboldt St
2024,BAY VIEW,NY005020920,1268,94.0,11236,5995 Shore Pkwy
2024,SAINT MARYS PARK,NY005020930,797,93.0,10455,595 Trinity Ave
2024,RUTGERS,NY005020990,620,94.0,10002,160 Madison St
2024,DREW HAMILTON,NY005021110,928,92.0,10030,200 W 143rd St
2024,STAPLETON,NY005021140,565,95.0,10304,27 Warren St
2024,CHELSEA,NY005021340,357,92.0,10001,415 W 25th St
2024,AMSTERDAM ADDITION,NY005021870,149,95.0,10023,240 W 65th St
2024,1070 Washington Avenue,NY005024000,21,,10456,1070 Washington Ave
2024,PROSPECT PLAZA PHASE I,NY005025000,38,100.0,11233,1765 Prospect Pl
2024,PROSPECT PLAZA PHASE II,NY005025001,42,100.0,11233,396 Saratoga Ave
2024,Randolph South,NY005026001,147,99.0,10026,234 W 114th St Apt 111
2024,REV. MADDEN SR. CTZ. APTS,NY023000002,150,99.0,11520,240 S Main St
2024,DR E MITCHELL MALLETTE,NY023000003,100,100.0,11520,100 N Main St
2024,Newbridge-Park-Centennial-Salisbury,NY046000001,354,93.0,11575,2 Babylon Tpke Apt 1
2024,Mill River Gardens,NY046000003,106,92.0,11572,2900 Rockaway Ave Apt 1A
2024,Bayview-Inwood-Westover-Eastover,NY046000004,369,94.0,11096,82 Saint George Pl
2024,Dogwood Terrace,NY046000005,104,65.0,11010,1170 Martha Pl Apt 1
2024,CHANNEL PARK HOMES,NY050001001,108,99.0,11561,500 Centre St
2024,SOL SCHER APTS,NY050002001,266,99.0,11561,225 W Park Ave
2024,TOTTEN TOWERS,NY085000001,105,92.0,11550,20 Totten St
2024,GEN D MACARTHUR SR,NY085000002,175,88.0,11550,260 Clinton St
2024,ROCKVILLE MANOR,NY100000001,50,96.0,11570,579 Merrick Rd
2024,GREAT NECK SNR CZNS HSG,NY144000001,75,87.0,11023,700 Middle Neck Rd
2025,RED HOOK I (EAST),NY005000040,1401,86.0,11231,624 Clinton St
2025,INGERSOLL,NY005000140,1712,88.0,11205,46 Saint Edwards St
2025,BROWNSVILLE,NY005000160,1324,91.0,11212,275 Blake Ave
2025,J.W. JOHNSON,NY005000170,1296,92.0,10029,1839 Lexington Ave
2025,LINCOLN,NY005000200,1282,89.0,10037,60 E 135th St
2025,MARCY,NY005000210,1706,94.0,11206,542 Marcy Ave
2025,WALD,NY005000230,1861,95.0,10009,30 Avenue D
2025,LESTER W. PATTERSON,NY005000240,1788,91.0,10451,281 E 143rd St
2025,GOWANUS,NY005000250,1134,90.0,11217,417 Baltic St
2025,GOVERNOR SMITH,NY005000270,1934,95.0,10038,20 Catherine Slip
2025,FARRAGUT,NY005000290,1389,94.0,11201,237 Nassau St
2025,WOODSIDE,NY005000330,1357,95.0,11377,5030 Broadway
2025,RALPH J. RANGEL,NY005000370,983,90.0,10039,159-44 Harlem River Dr
2025,ST NICHOLAS,NY005000380,1522,79.0,10027,230 W 129th St
2025,DYCKMAN,NY005000410,1166,94.0,10034,3716 10th Ave
2025,GLENWOOD,NY005000440,1186,95.0,11234,937 E 56th St
2025,GEN. CHARLES W. BERRY,NY005000520,1008,80.0,10306,1754 Richmond Rd
2025,POMONOK,NY005000530,2069,94.0,11365,7040 Parsons Blvd
2025,REDFERN,NY005000550,603,93.0,11691,1302 Redfern Ave
2025,BREUKELEN,NY005000560,1594,92.0,11236,757 E 103rd St
2025,CARVER,NY005000580,1246,95.0,10029,65 E 99th St
2025,FOREST,NY005000590,1965,95.0,10456,750 E 163rd St
2025,VAN DYKE I,NY005000610,1600,92.0,11212,414 Sutter Ave
2025,BREVOORT,NY005000650,894,93.0,11233,1865 Fulton St
2025,COOPER PARK,NY005000690,699,95.0,11211,401 Morgan Ave
2025,SOUNDVIEW,NY005000710,1257,94.0,10473,1704 Seward Ave
2025,HOWARD,NY005000720,1812,95.0,11212,275 Livonia Ave
2025,MARINERS HARBOR,NY005000770,606,93.0,10303,20 Roxbury St
2025,HIGHBRIDGE GARDENS,NY005000780,699,95.0,10452,1075 University Ave
2025,RED HOOK II,NY005000790,1464,87.0,11231,82 Dwight St
2025,GENERAL GRANT,NY005000870,1940,93.0,10027,3170 Broadway
2025,JAMES MONROE,NY005000880,1101,92.0,10473,1785 Story Ave
2025,LOUIS HEATON PINK,NY005000890,1500,92.0,11208,1209 Loring Ave
2025,HERBERT H. LEHMAN VILLAGE,NY005001010,617,94.0,10029,80 E 110th St
2025,BUTLER,NY005001130,1475,95.0,10456,1348 Webster Ave
2025,JOHN ADAMS,NY005001180,925,92.0,10455,680 Tinton Ave
2025,MOTT HAVEN,NY005001210,991,89.0,10454,383 E 141st St Apt
2025,LAFAYETTE,NY005001220,882,94.0,11238,433 Lafayette Ave Apt
2025,DE WITT CLINTON,NY005001230,748,94.0,10029,1760 Lexington Ave
2025,ROBERT FULTON,NY005001360,940,90.0,10011,420 W 19th St
2025,POLO GROUNDS TOWERS,NY005001490,1613,88.0,10039,2931 8th Ave
2025,BCH.41 ST/BCH. CHANNEL DR,NY005001650,712,89.0,11691,438 Beach 40th St
2025,WHITMAN,NY005005140,1637,93.0,11205,81 N Portland Ave
2025,PSS Grandparent Family Apartments,NY005005600,50,,10459,951 Prospect Ave
2025,VLADECK,NY005010060,1763,91.0,10002,622 Water St
2025,SOUTH JAMAICA II,NY005010080,1038,91.0,11433,10616 159th St
2025,EAST RIVER,NY005010090,1555,88.0,10029,420 E 105th St
2025,KINGSBOROUGH,NY005010100,1344,93.0,11233,447 Kingsborough 4th Walk
2025,JACOB RIIS,NY005010180,1763,95.0,10009,1141 FDR Dr
2025,AMSTERDAM,NY005010220,1459,93.0,10019,530 W 55th St
2025,MELROSE,NY005010280,1244,93.0,10451,321 E 153rd St
2025,KING TOWERS,NY005010300,1374,91.0,10026,1370 5th Ave
2025,ALBANY I & II,NY005010310,1220,89.0,11213,1191 Park Pl
2025,BRONX RIVER & ADDITION,NY005010320,1550,87.0,10472,1350 Manor Ave
2025,SOUTH BEACH,NY005010350,697,90.0,10305,70 New Ln
2025,NOSTRAND,NY005010360,2201,88.0,11229,2263 Batchelder St
2025,PELHAM PARKWAY,NY005010390,1265,94.0,10469,910 Mace Ave
2025,SEDGEWICK,NY005010450,931,86.0,10453,228 W Tremont Ave
2025,PARKSIDE,NY005010470,1611,95.0,10467,712 E Gun Hill Rd
2025,BARUCH,NY005010600,2389,93.0,10002,72 Columbia St Apt
2025,GEORGE WASHINGTON,NY005010620,1960,95.0,10029,110 E 99th St
2025,THROGGS NECK,NY005010630,1720,90.0,10465,560 Balcom Ave
2025,JEFFERSON,NY005010640,1488,91.0,10029,320 E 115th St
2025,JUSTICE SONIA SOTOMAYOR HOUSES,NY005010670,1722,90.0,10462,2125 Glebe Ave
2025,CYPRESS HILLS,NY005010700,1506,93.0,11208,1230 Sutter Ave
2025,SUMNER,NY005010730,1332,92.0,11206,303 Vernon Ave
2025,SEN. ROBERT F. WAGNER SR.,NY005010740,2153,92.0,10035,20 Paladino Ave
2025,HAMMEL,NY005010750,879,91.0,11692,7115 Beach Channel Dr
2025,LA GUARDIA,NY005010760,1490,94.0,10002,286 South St
2025,FREDERICK DOUGLASS & ADD.,NY005010820,2350,92.0,10025,870 Columbus Ave
2025,MILL BROOK & EXTENSION,NY005010840,1377,90.0,10454,600 E 137th St
2025,HYLAN,NY005010860,209,91.0,11206,131 Moore St
2025,BAISLEY PARK,NY005010910,894,95.0,11433,9233 170th St
2025,E.R. MOORE,NY005010930,463,87.0,10455,525 Jackson Ave
2025,SEN. ROBERT A. TAFT,NY005010970,1470,89.0,10029,1365 5th Ave
2025,OCEANBAY APARTMENTS (OCEANSIDE),NY005010980,417,88.0,11692,306 Beach 56th St
2025,SAMUEL GOMPERS,NY005011000,1505,89.0,10002,100 Pitt St
2025,GOUVERNEUR MORRIS I,NY005011020,1886,92.0,10456,1465 Washington Ave Apt
2025,RICHMOND TERRACE,NY005011170,866,88.0,10301,145 Cassidy Pl
2025,DE HOSTOS APARTMENTS,NY005011270,978,88.0,10025,201 W 93rd St
2025,TOMPKINS,NY005011310,1045,93.0,11206,760 Park Ave
2025,J.L. ELLIOT,NY005011340,686,83.0,10001,288 10th Ave
2025,ELEANOR ROOSEVELT I,NY005011350,1102,93.0,11206,109 Lewis Ave
2025,STANLEY ISAACS,NY005011390,1320,94.0,10128,405 E 92nd St
2025,DANIEL WEBSTER,NY005011410,812,93.0,10456,1260 Webster Ave Apt
2025,JOHN P. MITCHEL,NY005011450,1730,90.0,10454,225 Willis Ave
2025,NATHAN STRAUS,NY005011530,267,93.0,10016,224 E 28th St
2025,WYCKOFF GARDENS,NY005011630,827,87.0,11238,487 Carlton Ave Apt
2025,GERALD J.CAREY GARDENS,NY005011660,1254,90.0,11224,2946 W 23rd St
2025,LANGSTON HUGHES APTS,NY005011680,1025,95.0,11212,393 Powell St
2025,SETH LOW,NY005011690,975,92.0,11212,157 Belmont Ave
2025,SURFSIDE GARDENS,NY005011700,1502,90.0,11224,2926 W 25th St
2025,GRAVESEND,NY005011720,1323,89.0,11224,2950 W 35th St
2025,LEWIS H. LATIMER GARDENS,NY005011860,918,94.0,11354,3425 Linden Pl Apt
2025,VANDALIA AVENUE,NY005011940,286,95.0,11239,77 Vandalia Ave
2025,FHA REPOSSESSED HOUSES V,NY005012090,199,,11208,305 Atkins Ave
2025,TAYLOR ST/WYTHE AVE,NY005012340,525,98.0,11249,626 Wythe Pl
2025,BORINQUEN PLAZA STAGE I,NY005012430,934,94.0,11206,60 Moore St
2025,MARCUS GARVEY (GROUP A),NY005012520,520,96.0,11212,10 Amboy St
2025,PEDRO A. CAMPOS PLAZA II,NY005012570,224,94.0,10009,612 E 14th St
2025,UNITY PLAZA SITES 4-27,NY005012610,857,87.0,11207,390 Georgia Ave
2025,ANDREW JACKSON,NY005012670,1711,90.0,10451,3135 Park Ave
2025,Clason Point,NY005012800,400,86.0,10473,1660 Story Ave
2025,LOWER EAST SIDE II,NY005012920,474,85.0,10009,251 E 3rd St
2025,CLAREMONT GROUP IV,NY005013080,738,86.0,10456,1020 College Ave
2025,TAFT REHAB 201-203 W. 117,NY005013170,112,78.0,10025,241 W 101st St
2025,LOWER EAST SIDE III,NY005013590,104,95.0,10024,154 W 84th St
2025,WEST FARMS ROAD,NY005015300,830,91.0,10459,1317 W Farms Rd
2025,HIGHBRDGE REHAB/ANDERSON AVE,NY005015310,20,,10459,1143 Longfellow Ave
2025,MARBLE HILL,NY005020490,1425,95.0,10463,5210 Broadway
2025,CASTLE HILL,NY005020800,1613,94.0,10473,535 Havemeyer Ave
2025,MARLBORO,NY005020830,1400,94.0,11223,29 Avenue W
2025,BUSHWICK,NY005020860,1011,94.0,11206,24 Humboldt St
2025,SAINT MARYS PARK,NY005020930,798,90.0,10455,595 Trinity Ave
2025,RUTGERS,NY005020990,619,92.0,10002,160 Madison St
2025,DREW HAMILTON,NY005021110,933,86.0,10030,200 W 143rd St
2025,STAPLETON,NY005021140,559,93.0,10304,27 Warren St
2025,CHELSEA,NY005021340,357,92.0,10001,415 W 25th St
2025,AMSTERDAM ADDITION,NY005021870,148,97.0,10023,240 W 65th St
2025,PROSPECT PLAZA PHASE I,NY005025000,38,100.0,11233,1765 Prospect Pl
2025,PROSPECT PLAZA PHASE II,NY005025001,42,100.0,11233,396 Saratoga Ave
2025,Randolph South,NY005026001,147,97.0,10026,234 W 114th St Apt 111
2025,REV. MADDEN SR. CTZ. APTS,NY023000002,150,98.0,11520,240 S Main St
2025,DR E MITCHELL MALLETTE,NY023000003,100,100.0,11520,100 N Main St
2025,Newbridge-Park-Centennial-Salisbury,NY046000001,354,92.0,11575,2 Babylon Tpke Apt 1
2025,Mill River Gardens,NY046000003,106,90.0,11572,2900 Rockaway Ave Apt 1A
2025,Bayview-Inwood-Westover-Eastover,NY046000004,369,93.0,11096,82 Saint George Pl
2025,Dogwood Terrace,NY046000005,104,54.0,11010,1170 Martha Pl Apt 1
2025,CHANNEL PARK HOMES,NY050001001,108,97.0,11561,500 Centre St
2025,SOL SCHER APTS,NY050002001,266,97.0,11561,225 W Park Ave
2025,TOTTEN TOWERS,NY085000001,105,88.0,11550,20 Totten St
