year,name,hud_code,pha_entity,address,city,zip,latitude,longitude,total_units,pct_occupied,people_per_unit,people_total,pct_reported,months_since_report,pct_movein,months_from_movein,months_waiting,hh_income,rent_per_month,pct_lt30_median,pct_female_head,pct_female_head_child,pct_disabled_all,pct_age62plus,pct_minority,pct_black_nonhsp,pct_hispanic,pct_overhoused
2024,PSS Grandparent Family Apartments,NY005005600,NY New York NY005005600 PSS Grandparent Family Apartments,951 Prospect Ave,Bronx,10459,40.822361,,50.0,,,,,,,,,,,,,,,,,,,
2024,VLADECK,NY005010060,NY New York NY005010060 VLADECK,622 Water St,New York,10002,40.711488,,1763.0,94.0,1.8,2658.0,87.0,7.0,2.0,302.0,,26128.0,619.0,80.0,67.0,17.0,34.0,57.0,96.0,18.0,47.0,26.0
2024,SOUTH JAMAICA II,NY005010080,NY New York NY005010080 SOUTH JAMAICA II,10616 159th St,Queens,11433,40.69607,,1040.0,93.0,2.2,1957.0,93.0,6.0,5.0,270.0,,25853.0,643.0,78.0,84.0,38.0,30.0,30.0,99.0,74.0,22.0,27.0
2024,EAST RIVER,NY005010090,NY New York NY005010090 EAST RIVER,2029 2nd Ave,New York,10029,40.785235,,2072.0,91.0,2.0,3138.0,82.0,7.0,2.0,291.0,,24757.0,610.0,81.0,74.0,23.0,38.0,49.0,98.0,31.0,56.0,31.0
2024,KINGSBOROUGH,NY005010100,NY New York NY005010100 KINGSBOROUGH,447 Kingsborough 4th Walk,Brooklyn,11233,40.67535,,1344.0,94.0,1.9,2238.0,92.0,8.0,8.0,218.0,,23889.0,594.0,79.0,79.0,31.0,31.0,38.0,98.0,71.0,23.0,15.0
2024,JACOB RIIS,NY005010180,NY New York NY005010180 JACOB RIIS,1141 FDR Dr,New York,10009,40.724016,,1764.0,95.0,2.0,2995.0,87.0,7.0,3.0,367.0,,27658.0,672.0,76.0,76.0,21.0,35.0,50.0,97.0,22.0,59.0,45.0
2024,AMSTERDAM,NY005010220,NY New York NY005010220 AMSTERDAM,530 W 55th St,New York,10019,40.768131,,1459.0,95.0,1.9,2568.0,99.0,7.0,2.0,361.0,,27079.0,645.0,76.0,74.0,19.0,35.0,52.0,93.0,35.0,48.0,40.0
2024,MELROSE,NY005010280,NY New York NY005010280 MELROSE,321 E 153rd St,Bronx,10451,40.819847,,1242.0,96.0,2.1,2201.0,89.0,7.0,4.0,286.0,,21379.0,530.0,86.0,79.0,27.0,29.0,45.0,99.0,32.0,67.0,40.0
2024,KING TOWERS,NY005010300,NY New York NY005010300 KING TOWERS,1370 5th Ave,New York,10026,40.799003,,1374.0,93.0,2.0,2178.0,83.0,7.0,0.0,360.0,,27424.0,668.0,75.0,77.0,24.0,33.0,41.0,99.0,56.0,39.0,43.0
2024,ALBANY I & II,NY005010310,NY New York NY005010310 ALBANY I & II,1191 Park Pl,Brooklyn,11213,40.672931,,1221.0,93.0,2.2,2175.0,88.0,7.0,3.0,291.0,,24931.0,625.0,79.0,83.0,31.0,28.0,34.0,99.0,70.0,26.0,36.0
2024,BRONX RIVER & ADDITION,NY005010320,NY New York NY005010320 BRONX RIVER & ADDITION,1350 Manor Ave,Bronx,10472,40.832661,,1551.0,90.0,2.2,2786.0,92.0,7.0,3.0,275.0,,21087.0,524.0,86.0,78.0,27.0,35.0,46.0,99.0,31.0,67.0,34.0
2024,EASTCHESTER GARDENS,NY005010340,NY New York NY005010340 EASTCHESTER GARDENS,1160 Burke Ave,Bronx,10469,40.844389,,1002.0,82.0,2.2,1555.0,86.0,7.0,,323.0,,25079.0,626.0,78.0,82.0,30.0,36.0,36.0,98.0,44.0,53.0,43.0
2024,SOUTH BEACH,NY005010350,NY New York NY005010350 SOUTH BEACH,70 New Ln,Staten Island,10305,40.612577,,697.0,88.0,1.7,1024.0,98.0,6.0,1.0,242.0,,22513.0,547.0,84.0,76.0,19.0,43.0,57.0,67.0,27.0,31.0,27.0
2024,NOSTRAND,NY005010360,NY New York NY005010360 NOSTRAND,2263 Batchelder St,Brooklyn,11229,40.597328,,2202.0,92.0,2.0,3656.0,90.0,7.0,1.0,280.0,,25759.0,635.0,77.0,79.0,29.0,27.0,41.0,87.0,51.0,26.0,36.0
2024,PELHAM PARKWAY,NY005010390,NY New York NY005010390 PELHAM PARKWAY,910 Mace Ave,Bronx,10469,40.862386,,1265.0,96.0,1.9,2082.0,91.0,7.0,5.0,292.0,,26804.0,652.0,74.0,80.0,28.0,29.0,40.0,95.0,37.0,57.0,30.0
2024,SEDGEWICK,NY005010450,NY New York NY005010450 SEDGEWICK,228 W Tremont Ave,Bronx,10453,40.852713,,931.0,96.0,1.8,1435.0,92.0,6.0,3.0,276.0,,22632.0,557.0,82.0,78.0,21.0,29.0,55.0,99.0,32.0,66.0,26.0
2024,PARKSIDE,NY005010470,NY New York NY005010470 PARKSIDE,712 E Gun Hill Rd,Bronx,10467,40.877065,,1611.0,97.0,1.9,2690.0,91.0,8.0,5.0,274.0,,25399.0,625.0,76.0,79.0,29.0,33.0,39.0,99.0,44.0,54.0,29.0
2024,BARUCH,NY005010600,NY New York NY005010600 BARUCH,72 Columbia St Apt,New York,10002,40.716986,,2390.0,94.0,1.9,3205.0,75.0,9.0,3.0,358.0,,25267.0,611.0,80.0,71.0,15.0,40.0,61.0,97.0,17.0,58.0,40.0
2024,GEORGE WASHINGTON,NY005010620,NY New York NY005010620 GEORGE WASHINGTON,110 E 99th St,New York,10029,40.788092,,1960.0,96.0,2.0,3570.0,93.0,8.0,3.0,335.0,,26499.0,650.0,78.0,77.0,25.0,29.0,45.0,98.0,33.0,55.0,36.0
2024,THROGGS NECK,NY005010630,NY New York NY005010630 THROGGS NECK,560 Balcom Ave,Bronx,10465,40.821908,,1720.0,94.0,2.0,2537.0,79.0,8.0,2.0,285.0,,23065.0,572.0,82.0,78.0,29.0,35.0,44.0,98.0,31.0,65.0,29.0
2024,JEFFERSON,NY005010640,NY New York NY005010640 JEFFERSON,306 E 117th St,New York,10035,40.79741,,1659.0,94.0,1.9,2363.0,78.0,8.0,1.0,343.0,,25437.0,622.0,79.0,78.0,22.0,39.0,52.0,98.0,30.0,62.0,39.0
2024,JUSTICE SONIA SOTOMAYOR HOUSES,NY005010670,NY New York NY005010670 JUSTICE SONIA SOTOMAYOR HOUSES,2125 Glebe Ave,Bronx,10462,40.835055,,1722.0,92.0,1.9,2548.0,83.0,8.0,3.0,299.0,,23985.0,595.0,81.0,82.0,25.0,36.0,46.0,99.0,34.0,65.0,38.0
2024,CYPRESS HILLS,NY005010700,NY New York NY005010700 CYPRESS HILLS,1230 Sutter Ave,Brooklyn,11208,40.672525,,1506.0,95.0,2.1,2568.0,85.0,7.0,3.0,275.0,,24597.0,616.0,79.0,81.0,28.0,28.0,37.0,99.0,51.0,45.0,37.0
2024,SUMNER,NY005010730,NY New York NY005010730 SUMNER,303 Vernon Ave,Brooklyn,11206,40.6959,,1416.0,94.0,2.0,2009.0,77.0,8.0,3.0,329.0,,26494.0,636.0,77.0,81.0,22.0,32.0,47.0,99.0,43.0,53.0,43.0
2024,SEN. ROBERT F. WAGNER SR.,NY005010740,NY New York NY005010740 SEN. ROBERT F. WAGNER SR.,20 Paladino Ave,New York,10035,40.800182,,2154.0,95.0,2.0,3456.0,83.0,8.0,3.0,340.0,,26205.0,645.0,77.0,80.0,25.0,35.0,42.0,98.0,42.0,52.0,44.0
2024,HAMMEL,NY005010750,NY New York NY005010750 HAMMEL,7115 Beach Channel Dr,Queens,11692,40.590724,,879.0,94.0,2.2,1701.0,92.0,7.0,3.0,251.0,,21404.0,544.0,82.0,82.0,37.0,34.0,31.0,96.0,61.0,33.0,29.0
2024,LA GUARDIA,NY005010760,NY New York NY005010760 LA GUARDIA,286 South St,Manhattan,10002,40.710664,,1491.0,95.0,2.0,2738.0,95.0,7.0,3.0,347.0,,28525.0,685.0,78.0,67.0,18.0,33.0,59.0,98.0,18.0,48.0,36.0
2024,FREDERICK DOUGLASS & ADD.,NY005010820,NY New York NY005010820 FREDERICK DOUGLASS & ADD.,870 Columbus Ave,New York,10025,40.797413,,2350.0,96.0,2.0,4137.0,93.0,6.0,2.0,348.0,,27085.0,661.0,77.0,74.0,21.0,36.0,49.0,98.0,37.0,55.0,40.0
2024,MILL BROOK & EXTENSION,NY005010840,NY New York NY005010840 MILL BROOK & EXTENSION,600 E 137th St,Bronx,10454,40.805454,,1377.0,94.0,2.2,2494.0,89.0,7.0,3.0,303.0,,22396.0,561.0,84.0,80.0,33.0,33.0,37.0,99.0,34.0,65.0,40.0
2024,HYLAN,NY005010860,NY New York NY005010860 HYLAN,131 Moore St,Brooklyn,11206,40.704123,,209.0,95.0,2.0,342.0,86.0,10.0,5.0,303.0,,25015.0,592.0,79.0,86.0,30.0,35.0,43.0,100.0,41.0,56.0,34.0
2024,BAISLEY PARK,NY005010910,NY New York NY005010910 BAISLEY PARK,9233 170th St,Queens,11433,40.706214,,894.0,95.0,1.7,1390.0,97.0,6.0,7.0,218.0,,21961.0,534.0,84.0,76.0,17.0,47.0,72.0,97.0,50.0,29.0,13.0
2024,E.R. MOORE,NY005010930,NY New York NY005010930 E.R. MOORE,525 Jackson Ave,Bronx,10455,40.812611,,463.0,92.0,2.2,775.0,82.0,7.0,,296.0,,25367.0,633.0,78.0,81.0,30.0,26.0,41.0,100.0,30.0,68.0,31.0
2024,SEN. ROBERT A. TAFT,NY005010970,NY New York NY005010970 SEN. ROBERT A. TAFT,1365 5th Ave,New York,10029,40.798674,,1562.0,90.0,2.0,2616.0,95.0,7.0,0.0,351.0,,26930.0,653.0,74.0,78.0,26.0,32.0,43.0,99.0,44.0,50.0,39.0
2024,OCEANBAY APARTMENTS (OCEANSIDE),NY005010980,NY New York NY005010980 OCEANBAY APARTMENTS (OCEANSIDE),306 Beach 56th St,Queens,11692,40.592604,,417.0,91.0,2.0,692.0,93.0,5.0,4.0,274.0,,29630.0,729.0,70.0,82.0,30.0,34.0,39.0,98.0,61.0,35.0,28.0
2024,SAMUEL GOMPERS,NY005011000,NY New York NY005011000 SAMUEL GOMPERS,100 Pitt St,New York,10002,40.718902,,1505.0,92.0,1.8,2125.0,85.0,8.0,2.0,311.0,,24963.0,596.0,81.0,68.0,12.0,41.0,67.0,93.0,16.0,43.0,27.0
2024,GOUVERNEUR MORRIS I,NY005011020,NY New York NY005011020 GOUVERNEUR MORRIS I,1465 Washington Ave Apt,Bronx,10456,40.83719,,1886.0,94.0,2.3,3674.0,88.0,8.0,3.0,290.0,,22764.0,575.0,84.0,80.0,32.0,29.0,38.0,99.0,39.0,59.0,35.0
2024,RICHMOND TERRACE,NY005011170,NY New York NY005011170 RICHMOND TERRACE,145 Cassidy Pl,Staten Island,10301,40.642004,,866.0,87.0,1.8,1210.0,89.0,7.0,5.0,200.0,,20231.0,504.0,87.0,74.0,19.0,41.0,64.0,81.0,41.0,28.0,16.0
2024,DE HOSTOS APARTMENTS,NY005011270,NY New York NY005011270 DE HOSTOS APARTMENTS,201 W 93rd St,New York,10025,40.792453,,978.0,91.0,1.7,1166.0,77.0,8.0,2.0,326.0,,26714.0,637.0,76.0,73.0,18.0,35.0,57.0,95.0,35.0,52.0,22.0
2024,TOMPKINS,NY005011310,NY New York NY005011310 TOMPKINS,760 Park Ave,Brooklyn,11206,40.697964,,1045.0,96.0,2.5,2362.0,95.0,8.0,2.0,296.0,,25680.0,633.0,78.0,79.0,30.0,30.0,36.0,99.0,49.0,47.0,37.0
2024,1010 E. 178TH ST.,NY005011330,NY New York NY005011330 1010 E. 178TH ST.,1010 E 178th St,Bronx,10460,40.841113,,218.0,92.0,1.8,257.0,70.0,8.0,,279.0,,23046.0,539.0,87.0,81.0,29.0,35.0,41.0,100.0,36.0,64.0,24.0
2024,J.L. ELLIOT,NY005011340,NY New York NY005011340 J.L. ELLIOT,288 10th Ave,New York,10001,40.749903,,686.0,90.0,2.0,1076.0,86.0,7.0,0.0,342.0,,27161.0,656.0,78.0,74.0,21.0,34.0,56.0,92.0,25.0,50.0,36.0
2024,ELEANOR ROOSEVELT I,NY005011350,NY New York NY005011350 ELEANOR ROOSEVELT I,109 Lewis Ave,Brooklyn,11206,40.693768,,1102.0,96.0,2.1,1933.0,86.0,7.0,3.0,289.0,,24873.0,610.0,81.0,77.0,27.0,35.0,48.0,98.0,47.0,47.0,31.0
2024,STANLEY ISAACS,NY005011390,NY New York NY005011390 STANLEY ISAACS,405 E 92nd St,New York,10128,40.780523,,1320.0,96.0,1.7,2010.0,94.0,8.0,6.0,282.0,,24462.0,590.0,79.0,74.0,21.0,39.0,53.0,89.0,34.0,46.0,18.0
2024,DANIEL WEBSTER,NY005011410,NY New York NY005011410 DANIEL WEBSTER,1260 Webster Ave Apt,Bronx,10456,40.833208,,812.0,96.0,2.4,1686.0,91.0,7.0,4.0,272.0,,23845.0,604.0,80.0,80.0,33.0,29.0,35.0,99.0,43.0,56.0,31.0
2024,JOHN P. MITCHEL,NY005011450,NY New York NY005011450 JOHN P. MITCHEL,225 Willis Ave,Bronx,10454,40.808745,,1730.0,92.0,2.1,2795.0,84.0,8.0,3.0,261.0,,24697.0,616.0,80.0,78.0,28.0,24.0,43.0,99.0,28.0,70.0,25.0
2024,NATHAN STRAUS,NY005011530,NY New York NY005011530 NATHAN STRAUS,224 E 28th St,New York,10016,40.741406,,267.0,96.0,1.9,452.0,93.0,7.0,0.0,352.0,,26484.0,643.0,78.0,71.0,20.0,35.0,49.0,89.0,23.0,51.0,26.0
2024,OCEAN HILL APTS,NY005011620,NY New York NY005011620 OCEAN HILL APTS,33 Saratoga Ave,Brooklyn,11233,40.685824,,361.0,93.0,2.3,738.0,94.0,7.0,,279.0,,32669.0,784.0,70.0,84.0,33.0,29.0,34.0,99.0,58.0,40.0,25.0
2024,WYCKOFF GARDENS,NY005011630,NY New York NY005011630 WYCKOFF GARDENS,487 Carlton Ave Apt,Brooklyn,11238,40.684186,,827.0,91.0,1.9,1279.0,89.0,8.0,0.0,330.0,,27886.0,684.0,73.0,75.0,21.0,36.0,47.0,98.0,51.0,42.0,32.0
2024,GERALD J.CAREY GARDENS,NY005011660,NY New York NY005011660 GERALD J.CAREY GARDENS,2946 W 23rd St,Brooklyn,11224,40.575105,,1253.0,94.0,1.9,2169.0,95.0,7.0,5.0,239.0,,20672.0,511.0,88.0,73.0,19.0,42.0,61.0,67.0,35.0,22.0,23.0
2024,LANGSTON HUGHES APTS,NY005011680,NY New York NY005011680 LANGSTON HUGHES APTS,393 Powell St,Brooklyn,11212,40.664281,,1026.0,96.0,1.8,1706.0,95.0,7.0,7.0,199.0,,21581.0,529.0,86.0,72.0,20.0,31.0,63.0,98.0,53.0,37.0,15.0
2024,SETH LOW,NY005011690,NY New York NY005011690 SETH LOW,157 Belmont Ave,Brooklyn,11212,40.669422,,975.0,93.0,2.2,1570.0,80.0,7.0,2.0,272.0,,24305.0,598.0,80.0,80.0,34.0,27.0,33.0,99.0,69.0,27.0,26.0
2024,SURFSIDE GARDENS,NY005011700,NY New York NY005011700 SURFSIDE GARDENS,2926 W 25th St,Brooklyn,11224,40.575078,,1504.0,93.0,2.0,2466.0,88.0,6.0,4.0,272.0,,25348.0,619.0,81.0,76.0,22.0,33.0,55.0,75.0,39.0,26.0,32.0
2024,GRAVESEND,NY005011720,NY New York NY005011720 GRAVESEND,2950 W 35th St,Brooklyn,11224,40.573944,,1323.0,90.0,2.1,2352.0,96.0,7.0,4.0,282.0,,25099.0,616.0,79.0,78.0,25.0,29.0,45.0,84.0,50.0,28.0,25.0
2024,LEWIS H. LATIMER GARDENS,NY005011860,NY New York NY005011860 LEWIS H. LATIMER GARDENS,3425 Linden Pl Apt,Queens,11354,40.765756,,918.0,97.0,1.8,1486.0,93.0,7.0,4.0,282.0,,26143.0,636.0,78.0,72.0,16.0,39.0,54.0,95.0,35.0,37.0,28.0
2024,VANDALIA AVENUE,NY005011940,NY New York NY005011940 VANDALIA AVENUE,77 Vandalia Ave,Brooklyn,11239,40.650392,,286.0,98.0,1.1,305.0,96.0,5.0,7.0,259.0,,19624.0,469.0,88.0,75.0,,57.0,100.0,74.0,50.0,22.0,6.0
2024,FT INDEPENDENCE/HEATH AVE,NY005012020,NY New York NY005012020 FT INDEPENDENCE/HEATH AVE,3340 Bailey Ave,Bronx,10463,40.879943,,574.0,93.0,2.0,1007.0,94.0,8.0,1.0,270.0,,22296.0,548.0,83.0,77.0,26.0,37.0,44.0,97.0,28.0,68.0,29.0
2024,FHA REPOSSESSED HOUSES V,NY005012090,NY New York NY005012090 FHA REPOSSESSED HOUSES V,305 Atkins Ave,Brooklyn,11208,40.671457,,199.0,52.0,1.8,170.0,90.0,8.0,,556.0,,39103.0,904.0,61.0,74.0,9.0,39.0,61.0,100.0,81.0,16.0,74.0
2024,STUYVESANT GARDENS I,NY005012210,NY New York NY005012210 STUYVESANT GARDENS I,150 Malcolm X Blvd,Brooklyn,11221,40.688051,,478.0,90.0,2.0,777.0,91.0,6.0,,292.0,,27055.0,655.0,75.0,79.0,21.0,29.0,54.0,99.0,68.0,28.0,30.0
2024,TWIN PARKS EAST (SITE 9),NY005012270,NY New York NY005012270 TWIN PARKS EAST (SITE 9),2111 Lafontaine Ave,Bronx,10457,40.850134,,458.0,90.0,1.6,550.0,85.0,9.0,0.0,240.0,,18775.0,454.0,90.0,71.0,13.0,40.0,70.0,100.0,23.0,77.0,15.0
2024,TAYLOR ST/WYTHE AVE,NY005012340,NY New York NY005012340 TAYLOR ST/WYTHE AVE,626 Wythe Pl,Brooklyn,11249,40.704212,,525.0,99.0,2.3,1135.0,96.0,7.0,4.0,382.0,,25495.0,583.0,83.0,55.0,17.0,24.0,52.0,60.0,23.0,36.0,34.0
2024,U.P.A.C.A. URA (SITE 5),NY005012410,NY New York NY005012410 U.P.A.C.A. URA (SITE 5),1980 Lexington Ave,New York,10035,40.801825,,615.0,83.0,1.5,741.0,95.0,7.0,1.0,227.0,,19551.0,479.0,87.0,64.0,9.0,41.0,80.0,98.0,35.0,48.0,10.0
2024,BORINQUEN PLAZA STAGE I,NY005012430,NY New York NY005012430 BORINQUEN PLAZA STAGE I,60 Moore St,Brooklyn,11206,40.703495,,934.0,95.0,1.9,1208.0,71.0,8.0,3.0,329.0,,27069.0,652.0,77.0,78.0,16.0,43.0,62.0,98.0,16.0,80.0,47.0
2024,MARCUS GARVEY (GROUP A),NY005012520,NY New York NY005012520 MARCUS GARVEY (GROUP A),10 Amboy St,Brooklyn,11212,40.670254,,520.0,98.0,2.0,972.0,95.0,7.0,5.0,209.0,,26244.0,632.0,79.0,69.0,17.0,29.0,67.0,98.0,67.0,26.0,14.0
2024,PEDRO A. CAMPOS PLAZA II,NY005012570,NY New York NY005012570 PEDRO A. CAMPOS PLAZA II,612 E 14th St,New York,10009,40.728925,,223.0,96.0,2.1,419.0,94.0,4.0,,385.0,,34445.0,824.0,69.0,69.0,21.0,36.0,58.0,97.0,16.0,58.0,43.0
2024,UNITY PLAZA SITES 4-27,NY005012610,NY New York NY005012610 UNITY PLAZA SITES 4-27,390 Georgia Ave,Brooklyn,11207,40.666989,,857.0,88.0,2.3,1568.0,92.0,8.0,1.0,268.0,,27390.0,669.0,76.0,82.0,36.0,31.0,30.0,99.0,57.0,40.0,33.0
2024,ANDREW JACKSON,NY005012670,NY New York NY005012670 ANDREW JACKSON,3135 Park Ave,Bronx,10451,40.824066,,1711.0,93.0,2.1,2853.0,85.0,7.0,2.0,276.0,,22603.0,562.0,83.0,77.0,24.0,35.0,50.0,99.0,33.0,66.0,36.0
2024,Clason Point,NY005012800,NY New York NY005012800 Clason Point,1660 Story Ave,Bronx,10473,40.820543,,400.0,92.0,2.0,548.0,73.0,8.0,,375.0,,29306.0,722.0,72.0,82.0,20.0,36.0,52.0,98.0,30.0,68.0,42.0
2024,LOWER EAST SIDE II,NY005012920,NY New York NY005012920 LOWER EAST SIDE II,251 E 3rd St,New York,10009,40.722094,,476.0,88.0,2.0,797.0,95.0,5.0,3.0,332.0,,29063.0,689.0,75.0,69.0,18.0,39.0,55.0,97.0,25.0,54.0,26.0
2024,CLAREMONT GROUP IV,NY005013080,NY New York NY005013080 CLAREMONT GROUP IV,1020 College Ave,Bronx,10456,40.829045,,740.0,89.0,2.0,1131.0,86.0,8.0,4.0,236.0,,22097.0,539.0,84.0,80.0,29.0,30.0,46.0,99.0,30.0,68.0,22.0
2024,TAFT REHAB 201-203 W. 117,NY005013170,NY New York NY005013170 TAFT REHAB 201-203 W. 117,203 W 117th St,New York,10026,40.804533,,268.0,90.0,1.7,339.0,84.0,9.0,0.0,324.0,,24762.0,601.0,76.0,73.0,25.0,19.0,40.0,97.0,50.0,42.0,18.0
2024,UNIVERSITY AVE REHAB,NY005013410,NY New York NY005013410 UNIVERSITY AVE REHAB,1925 University Ave,Bronx,10453,40.853478,,414.0,93.0,2.0,644.0,83.0,8.0,0.0,297.0,,25045.0,600.0,82.0,84.0,25.0,32.0,55.0,99.0,26.0,73.0,30.0
2024,LOWER EAST SIDE III,NY005013590,NY New York NY005013590 LOWER EAST SIDE III,154 W 84th St,New York,10024,40.785578,,104.0,96.0,2.0,176.0,86.0,7.0,,310.0,,31168.0,750.0,70.0,67.0,16.0,31.0,60.0,100.0,13.0,57.0,45.0
2024,WEST FARMS ROAD,NY005015300,NY New York NY005015300 WEST FARMS ROAD,1317 W Farms Rd,Bronx,10459,40.829771,,830.0,97.0,2.1,828.0,50.0,9.0,1.0,266.0,,27809.0,667.0,75.0,84.0,29.0,31.0,43.0,99.0,25.0,74.0,24.0
2024,HIGHBRDGE REHAB/ANDERSON AVE,NY005015310,NY New York NY005015310 HIGHBRDGE REHAB/ANDERSON AVE,1143 Longfellow Ave,Bronx,10459,40.827174,,20.0,,,,,,,,,,,,,,,,,,,
2024,MARBLE HILL,NY005020490,NY New York NY005020490 MARBLE HILL,5210 Broadway,Bronx,10463,40.874807,,1425.0,96.0,1.8,2030.0,82.0,8.0,6.0,303.0,,24188.0,591.0,79.0,82.0,27.0,30.0,46.0,99.0,32.0,66.0,33.0
2024,CASTLE HILL,NY005020800,NY New York NY005020800 CASTLE HILL,535 Havemeyer Ave,Bronx,10473,40.818067,,1617.0,96.0,2.1,2420.0,74.0,9.0,4.0,315.0,,26035.0,639.0,78.0,81.0,27.0,37.0,45.0,99.0,32.0,67.0,46.0
2024,MARLBORO,NY005020830,NY New York NY005020830 MARLBORO,29 Avenue W,Brooklyn,11223,40.591454,,1413.0,95.0,2.1,2154.0,78.0,8.0,5.0,309.0,,27502.0,663.0,78.0,72.0,17.0,30.0,58.0,93.0,33.0,34.0,42.0
2024,BUSHWICK,NY005020860,NY New York NY005020860 BUSHWICK,24 Humboldt St,Brooklyn,11206,40.70207,,1011.0,95.0,2.1,1739.0,88.0,8.0,4.0,337.0,,25167.0,614.0,79.0,79.0,23.0,39.0,47.0,99.0,36.0,61.0,42.0
2024,BAY VIEW,NY005020920,NY New York NY005020920 BAY VIEW,5995 Shore Pkwy,Brooklyn,11236,40.632688,,1268.0,94.0,1.9,1751.0,76.0,9.0,2.0,296.0,,28136.0,680.0,73.0,80.0,28.0,31.0,40.0,94.0,69.0,24.0,44.0
2024,SAINT MARYS PARK,NY005020930,NY New York NY005020930 SAINT MARYS PARK,595 Trinity Ave,Bronx,10455,40.814939,,797.0,93.0,1.9,1170.0,81.0,8.0,3.0,311.0,,25502.0,629.0,78.0,81.0,28.0,27.0,40.0,99.0,32.0,67.0,42.0
2024,RUTGERS,NY005020990,NY New York NY005020990 RUTGERS,160 Madison St,New York,10002,40.712388,,620.0,94.0,2.0,875.0,77.0,9.0,4.0,382.0,,26067.0,616.0,80.0,62.0,11.0,38.0,67.0,97.0,13.0,28.0,41.0
2024,DREW HAMILTON,NY005021110,NY New York NY005021110 DREW HAMILTON,200 W 143rd St,New York,10030,40.820664,,928.0,92.0,2.1,1232.0,70.0,9.0,1.0,317.0,,24873.0,613.0,79.0,70.0,24.0,37.0,41.0,98.0,60.0,35.0,34.0
2024,STAPLETON,NY005021140,NY New York NY005021140 STAPLETON,27 Warren St,Staten Island,10304,40.622045,,565.0,95.0,2.7,931.0,65.0,8.0,8.0,226.0,,26541.0,665.0,81.0,83.0,40.0,35.0,32.0,93.0,49.0,41.0,20.0
2024,CHELSEA,NY005021340,NY New York NY005021340 CHELSEA,415 W 25th St,New York,10001,40.748291,,357.0,92.0,2.0,524.0,80.0,9.0,,354.0,,29230.0,701.0,75.0,73.0,17.0,34.0,57.0,90.0,22.0,52.0,32.0
2024,AMSTERDAM ADDITION,NY005021870,NY New York NY005021870 AMSTERDAM ADDITION,240 W 65th St,New York,10023,40.774899,,149.0,95.0,1.9,263.0,99.0,8.0,3.0,350.0,,25792.0,624.0,75.0,68.0,23.0,35.0,54.0,88.0,28.0,52.0,33.0
2024,1070 Washington Avenue,NY005024000,NY New York NY005024000 1070 Washington Avenue,1070 Washington Ave,Bronx,10456,40.827743,,21.0,,,,,,,,,,,,,,,,,,,
2024,PROSPECT PLAZA PHASE I,NY005025000,NY New York NY005025000 PROSPECT PLAZA PHASE I,1765 Prospect Pl,Brooklyn,11233,40.672729,,38.0,100.0,2.1,79.0,97.0,6.0,,100.0,,33781.0,794.0,65.0,84.0,35.0,18.0,27.0,97.0,51.0,43.0,30.0
2024,PROSPECT PLAZA PHASE II,NY005025001,NY New York NY005025001 PROSPECT PLAZA PHASE II,396 Saratoga Ave,Brooklyn,11233,40.672201,,42.0,100.0,2.5,107.0,100.0,8.0,2.0,87.0,2.0,30291.0,774.0,69.0,93.0,55.0,12.0,14.0,100.0,64.0,36.0,10.0
2024,Randolph South,NY005026001,NY New York NY005026001 Randolph South,234 W 114th St Apt 111,New York,10026,40.802455,,147.0,99.0,2.1,154.0,50.0,9.0,,103.0,,27608.0,674.0,71.0,82.0,36.0,16.0,53.0,99.0,72.0,25.0,18.0
2024,REV. MADDEN SR. CTZ. APTS,NY023000002,NY New York NY023000002 REV. MADDEN SR. CTZ. APTS,240 S Main St,Freeport,11520,40.652276,,150.0,99.0,1.3,190.0,100.0,6.0,9.0,145.0,55.0,16817.0,404.0,95.0,60.0,,41.0,93.0,89.0,17.0,72.0,
2024,DR E MITCHELL MALLETTE,NY023000003,NY New York NY023000003 DR E MITCHELL MALLETTE,100 N Main St,Freeport,11520,40.660336,,100.0,100.0,1.2,121.0,100.0,6.0,8.0,132.0,58.0,16244.0,393.0,94.0,66.0,,45.0,85.0,94.0,28.0,66.0,
2024,Newbridge-Park-Centennial-Salisbury,NY046000001,NY New York NY046000001 Newbridge-Park-Centennial-Salisbury,2 Babylon Tpke Apt 1,Roosevelt,11575,40.677641,,354.0,93.0,1.1,368.0,100.0,5.0,4.0,116.0,80.0,25026.0,624.0,76.0,69.0,,29.0,98.0,57.0,39.0,12.0,
2024,Mill River Gardens,NY046000003,NY New York NY046000003 Mill River Gardens,2900 Rockaway Ave Apt 1A,Oceanside,11572,40.643864,,106.0,92.0,1.1,105.0,100.0,3.0,3.0,131.0,176.0,24195.0,565.0,82.0,68.0,,32.0,94.0,25.0,4.0,18.0,
2024,Bayview-Inwood-Westover-Eastover,NY046000004,NY New York NY046000004 Bayview-Inwood-Westover-Eastover,82 Saint George Pl,Inwood,11096,40.613423,,369.0,94.0,1.3,446.0,100.0,6.0,7.0,139.0,81.0,24170.0,579.0,79.0,74.0,7.0,26.0,84.0,59.0,45.0,10.0,6.0
2024,Dogwood Terrace,NY046000005,NY New York NY046000005 Dogwood Terrace,1170 Martha Pl Apt 1,Franklin Square,11010,40.69564,,104.0,65.0,1.1,77.0,100.0,2.0,,124.0,,22957.0,565.0,85.0,74.0,,26.0,99.0,32.0,7.0,12.0,
